station;latitude;longitude
Paczków;50.478431351572745;17.011362793143142
Paczyna;50.4120697760491;18.57224758164337
Padew;50.43422881578988;21.505926312669935
Pakosław (przystanek kolejowy);51.614;17.0581
Pakosławice;50.54507413330224;17.353205374300266
Pakość;52.802;18.0806
Paliczyno (przystanek kolejowy);54.053999999999995;15.3633
Palowice;50.108000000000004;18.7458
Palowice Kolonia;50.09;18.7336
Palędzie;52.37457027530952;16.74888513758761
Pamiątkowo;52.55330315406909;16.6856673999129
Pancerz-Buraków;52.323;20.9067
Panki;50.89712013218904;18.747839191279247
Panki (stacja kolejowa);50.896;18.7497
Panowice;52.36068144980326;15.734779826983301
Panowice (przystanek kolejowy);52.36;15.7347
Papiernia;54.06552777;22.921388888
Papowo Toruńskie;53.068000000000005;18.6942
Paprotno (przystanek kolejowy);53.996;15.0642
Paproć;52.30328492895877;16.20454046006604
Paproć (stacja kolejowa);50.177;18.4692
Parciaki (przystanek kolejowy);53.17555;21.140025
Parcz (przystanek kolejowy);54.086119999999994;21.524464
Parczew;51.625;22.8711
Parkowo;52.70793899478057;16.914746441561096
Parleza Wielka;53.84604526025336;20.994594050195648
Parleza Wielka (przystanek kolejowy);53.84585;20.994461
Parlin;53.370647680317575;18.269123023149273
Parlin Dąbrowa;52.745;17.9369
Parszowice (przystanek kolejowy);51.364;16.3753
Parsów (przystanek kolejowy);53.206;14.7044
Parys (przystanek kolejowy);54.18694;21.184458
Parysów;51.959158472974046;21.678017119183693
Parłówko;53.845;14.7503
Pasieki (stacja kolejowa);52.853;21.5603
Paski Wielkie (ładownia kolejowa);53.516999999999996;21.863619
Pasym;53.631;20.7658
Pasym PKP;53.6319882549803;20.765219208098518
Pasłek;54.055405851384535;19.656567051965038
Pasłęk;54.057219999999994;19.655847
Patków;52.271;22.7444
Patrzyków;52.229;18.3769
Pawonków;50.680771311374045;18.566822350286213
Pawłowice;51.82012544732524;16.758981104850882
Pawłowice Gorzowskie (przystanek kolejowy);51.0;18.4017
Pawłowice Małe;51.181634561658754;16.086110931671993
Pawłowice Namysłowskie (stacja kolejowa);51.152;17.7069
Pawłowice Śląskie;49.95034466288163;18.710446199423426
Pawłowiczki;50.225;18.0497
Pawłów Wielkopolski;51.42166666;17.654722222
Pawłówek;53.15220859220498;17.85645357756005
Pałck Niekarzyn;52.13399999999999;15.5217
Pelplin;53.92701095941114;18.70750937793364
Perkowice;51.996;23.2808
Perkowo;52.00364340052839;16.269613216749338
Perna (przystanek kolejowy);52.27917;19.188333
Perzów;51.281000000000006;17.8072
Perły (stacja kolejowa);54.291000000000004;21.6542
Petryki;51.92287904826361;18.145273053213177
Petrykozy;51.29559365077425;20.363268976331387
Pewel Mała;49.66711333215662;19.278783745162645
Pewel Mała (przystanek kolejowy);49.666000000000004;19.2794
Pewel Wielka ;49.66911868800179;19.379991025660875
Pewel Wielka (przystanek kolejowy);49.669;19.3806
Pewel Wielka Centrum;49.66032867989801;19.351978530039197
Pełczyce;53.035383667829706;15.296278656486106
Pełkinie;50.04772702102498;22.61177219269057
Pianki (stacja kolejowa);53.84001;21.920856
Piasecznica;52.20996576009738;20.345016817536152
Piaseczno;52.06639147063818;21.017548798558927
Piaseczno Chyliczki;52.082;21.0511
Piaseczno Gołków;52.05;20.9869
Piaseczno Miasto Wąskotorowe;52.071999999999996;21.0231
Piaseczno Przemysłowe;52.083;21.0219
Piaseczno Północne;52.075;21.0283
Piaseczno Wiadukt;52.065;21.0192
Piaseczno Zalesie;52.059;21.0092
Piaseczno Zalesinek;52.053000000000004;20.9978
Piaseczno wiadukt;52.06525942677325;21.01872179196158
Piasek;50.011562006990296;18.940612366797247
Piaski;54.435;19.6033
Piaski Gdańskie;54.34;18.6886
Piaski Pomorskie;53.753;16.2583
Piaski Wielkopolskie;51.881;17.0661
Piastoszyn;53.6209285107116;17.72977420663319
Piastów;52.18249225979077;20.84253203674853
Piaszczyna;54.026;17.1703
Piecewo (stacja kolejowa);53.372;16.8808
Piechcin;52.81799244662593;18.040105781857505
Piechcin (stacja kolejowa);52.818000000000005;18.04.
Piechowice;50.85170351235976;15.591481948230223
Piechowice Dolne;50.85;15.6158
Piecki (stacja kolejowa);53.761;21.3386
Pieckowo;54.04600000000001;21.2492
Pieczonki (przystanek kolejowy);54.06807;21.891669
Pieczyska;51.285250901696045;18.21961049134495
Piekary Śląskie;50.363;18.937
Piekary Śląskie Szarlej;50.372;18.9178
Piekiełko;49.74816851740594;20.353375419857137
Piekoszów;50.8708084106877;20.446950109897912
Pieniężno;54.240807929130746;20.12523150445769
Pierwoszów;51.253;17.1007
Pierzchały (stacja kolejowa);54.306000000000004;19.8211
Pierzchno;52.26306019574165;17.158006107266345
Pierzyska;52.50566851705312;17.482426425238703
Pierławki;53.249367048222844;20.11182151962997
Pierściec;49.83040306824681;18.813324192144677
Piesienice;53.96501005714251;18.395796299499246
Piesienice (przystanek kolejowy);53.96;18.3961
Pieszyce Górne;50.698;16.5717
Pieszyce Północne;50.73;16.6094
Pieszyce Stadion;50.706;16.5822
Pieszyce Środkowe;50.715;16.5919
Pietrowice Głubczyckie;50.129;17.695
Pietrowice Wielkie (stacja kolejowa);50.083999999999996;18.0925
Pietrzykowice Żywieckie;49.70991630200131;19.172176448129093
Pieńki Dubidzkie;51.102487569567536;19.143012521760916
Pieńsk;51.24524909103016;15.046983897603624
Pikus;53.655815624563964;19.7367234779142
Pilawa;51.955610438710615;21.5335626845565
Pilchowice;50.213;18.5664
Pilchowice Bierawka;50.222;18.5819
Pilchowice Nielestno;50.992;15.6633
Pilchowice Nielestno Towarowe;50.99;15.6653
Pilchowice Zapora;50.96881;15.654385
Pilchowice-Zapora;50.96865221743679;15.654348773523813
Pilszcz;49.996;17.9119
Pinczyn;53.961877762679215;18.347507220805877
Pinczyn (przystanek kolejowy);53.928000000000004;18.2567
Pionki;51.47976006302503;21.461555912734394
Pionki Zachodnie;51.471662824160354;21.44071529665635
Piotrków Kujawski;52.537416827062714;18.519712037311443
Piotrków Kujawski Wąskotorowy;52.551;18.4919
Piotrków Trybunalski;51.410569707248;19.68477234417232
Piotrków Trybunalski Towarowy;51.388999999999996;19.6836
Piotrków Trybunalski Wąskotorowy;51.388999999999996;19.6836
Piotrowice (przystanek kolejowy);54.095;15.7739
Pisarzowa (przystanek kolejowy);49.69;20.4825
Pisarzowice;50.784307;15.964098888
Piskorzyna;51.495;16.6367
Pisz;53.63184211541033;21.793191423447524
Piszczac;51.99857050019403;23.441150538978977
Piwnice (przystanek kolejowy);53.36195;20.909444
Piwniczna;49.43171176417842;20.717746487571205
Piwniczna - Zdrój;49.44034796190176;20.71752619477677
Piwniczna Zdrój;49.44056;20.717242
Piła Główna;53.14305;16.744167
Piła Kościelecka;50.134632158815066;19.46275804854373
Piła-Główna;53.14272292559762;16.743571300923158
Piła-Podlasie;53.16354534835782;16.777646827419627
Piława Dolna;50.715;16.671969
Piława Górna;50.67890410923185;16.773368163374972
Pińczów;50.5;20.53
Pińczów Towarowy;50.5;20.53
Pińsko Wielkopolskie;52.994;17.6783
Plac Konstytucji;52.22527777;21.014166666
Plac Wilsona;52.269;20.9842
Planta;52.861000000000004;23.7631
Platerów;52.30117614103242;22.820941188964486
Plecewice;52.28276002921718;20.289666940766796
Pleszew;51.89233570121952;17.73297045939129
Pleszew Miasto;51.894;17.08.
Pleszew Wschód;51.894;17.8008
Pleszew Wąskotorowy;51.89301182527721;17.733908128911782
Plichów (przystanek kolejowy);50.653;22.0327
Pliszka;52.20472230081608;15.016665793229055
Pludry;50.664761789917726;18.469779673995863
Pludry (stacja kolejowa);50.663999999999994;18.4711
Pniewo Czeruchy;52.93753502868739;20.504533043867756
Pniewo Łobeskie;53.901;15.4289
Pniewy;52.515314766993036;16.258461293586432
Pniewy Szamotulskie;52.515;16.2606
Pobiedna;50.952;15.3075
Pobiedziska;52.47935460897444;17.27799433476927
Pobiedziska Letnisko;52.4741222854167;17.238142649146408
Pobórka;53.13;17.1081
Pobłocie Małe (przystanek kolejowy);54.044;15.7294
Pobłocie Wielkie (przystanek kolejowy);54.047;15.7553
Pobłędzie;54.313;22.7489
Podańsko;53.536;14.8883
Podbiele;52.691275557136095;23.21085422787088
Podborsko;53.93416291037735;16.13912665479872
Podbory Skawińskie;49.966;19.7742
Podbór;51.360430808795606;20.875060654969843
Podczele;54.187;15.6461
Podczerwone (stacja kolejowa);49.405;19.8236
Poddąbie (przystanek kolejowy);54.614;17.0347
Poddębice;51.87953978284976;18.93068212430152
Podgaje (przystanek kolejowy);50.341;20.3781
Podgaje Koszalińskie;53.46138888;16.820555555
Podgrabie Wisła;50.039927009732544;20.158288417757046
Podgórki (przystanek kolejowy);54.282;16.6678
Podgóry (przystanek kolejowy);54.221000000000004;16.7664
Podgórzyn;52.820619716408366;17.73846011075107
Podkamień;50.43;17.341414
Podkowa Leśna Główna;52.12237766806264;20.72522007299117
Podkowa Leśna Wschodnia;52.1237311050002;20.738119533885357
Podkowa Leśna Zachodnia;52.12088675247158;20.71231337033689
Podlasek;53.557983462031224;22.53476093452413
Podlesice;50.39484491620953;19.878216579011408
Podlesie;50.76498741425891;19.604553723481487
Podlesie Wąskotorowe;52.068000000000005;17.6531
Podlesiec;52.936508784404104;15.877187278003532
Podleś;54.077;18.003888888
Podnieśno;52.27833;22.259172
Podobowice (przystanek kolejowy);52.855;17.5947
Podolany;49.898;19.7542
Podstolice;52.341470987135665;17.481896182321588
Podstolice (stacja kolejowa);52.34222222;17.478611111
Podwierzbie;52.863;19.5936
Podwilcze (przystanek kolejowy);53.93600000000001;15.8306
Podzamcze;51.210133781734974;22.78599169929791
Podłęże;50.01863508608223;20.167526806757838
Pogorzel;54.20774042847325;22.414466404703393
Pogorzel Warszawska;52.0972866895581;21.334868983706954
Pogorzel Wielka;53.708932437876776;22.15567381321365
Pogorzel Wielka (przystanek kolejowy);53.70721999999999;22.149742
Pogorzela (stacja kolejowa);51.828;17.2278
Pogorzelica Gryficka;54.093999999999994;15.1258
Pogorzelice;54.50392323657039;17.641467606230474
Pogorzyce;50.113;19.4136
Pogwizdów;49.807664396233385;18.597302765351266
Pogórze;49.81073039378274;18.830531688424717
Pokrzywna;50.29;17.4742
Pokrzywnica;50.343;18.08.
Pokój;50.913000000000004;17.8356
Polanica- Zdrój;50.397541055505066;16.514890249799823
Polanica-Zdrój;50.397;16.5144
Polanka (przystanek kolejowy);51.376999999999995;19.8194
Polanowice (stacja kolejowa);52.641000000000005;18.3092
Polanów;54.11600000000001;16.6797
Polanów Wąskotorowy;54.115;16.6794
Polanówka;51.23295211718381;21.941167952797556
Pole Mokotowskie;52.208;21.0078
Pole Północne;50.333889;18.94890785
Poledno (przystanek kolejowy);53.397;18.2842
Polesie;52.12181944;20.697161111
Police;53.5496111;14.56633333
Police Zakład;53.571000000000005;14.5534
Polichna Kraśnicka;50.830895149804824;22.30604028687059
Policko;52.4591207500076;15.693060881328547
Policko (przystanek kolejowy);52.458999999999996;15.6936
Policzna;52.58938432354796;23.423814428431864
Politechnika;52.21833333;21.015277777
Polkowice;51.5;16.0792
Polna;49.67521189186609;20.994510620000558
Polnica (przystanek kolejowy);53.745;17.4092
Polska Cerekiew;50.223902834316036;18.133856636611426
Polska Nowa Wieś;50.62084;17.778614
Polwica;52.1701515746324;17.180432785805248
Pomiechówek;52.47317076432667;20.743147057535342
Pomiłowo;54.335;16.7167
Pomiłowo Wąskotorowe;54.336999999999996;16.7092
Pomorzany (stacja kolejowa);52.26527;19.185556
Pomorzany Wąskotorowe;53.394;14.5333
Pomysk (stacja kolejowa);54.208;17.5656
Poniatowa;51.17953362439684;22.065403709651747
Poniatowice;51.225;17.5378
Poniec;51.761561705285466;16.808073322124308
Ponętów;52.19677588371786;18.811121368054238
Popiele (przystanek kolejowy);53.905;15.1397
Popielów;50.829691211593726;17.762171964818148
Popiołki Kurpiowskie;53.294180000000004;21.720581
Popowo;54.30931385818939;19.109356242077904
Popowo Kościelne (przystanek kolejowy);52.718;17.2675
Popowo Skwierzyńskie;52.53586487325612;15.522205338894336
Popęszyce (przystanek kolejowy);51.665;15.7167
Poradz;53.703957363700475;15.609618269595439
Poradz (przystanek kolejowy);53.703;15.6097
Poraj;50.67655664243254;19.21978636680365
Porażyn;52.30228800898163;16.28791186803403
Poronin;49.343;20.0031
Poronin PKP;49.34286897770636;20.003467086564697
Porosiuki;52.011852093579904;23.062326232177053
Port Lotniczy Szczecin Goleniów;53.583999999999996;14.9019
Poręba;50.483000000000004;19.3331
Postomino (stacja kolejowa);54.485;16.7103
Posądza (przystanek kolejowy);50.175;20.2322
Potok;50.616982405652244;20.19581190790916
Potok Kraśnicki;50.79632669437419;22.16335575440934
Potok Lubuski;51.492;14.8986
Potuliny (przystanek kolejowy);53.803000000000004;15.465
Potęgowo;54.485079456156704;17.487163250436232
Powałki;53.74338544957365;17.599767347489408
Poważe;51.945;22.3728
Powidz;52.413000000000004;17.9114
Powodowo;52.12332084307629;16.054453158533992
Powroźnik;49.367828487540024;20.938915608441445
Powroźnik (stacja kolejowa);49.367779999999996;20.939722
Pozezdrze (przystanek kolejowy);54.1;21.866953
Poznań -  Junikowo;52.37782096684701;16.824444772559982
Poznań - Balbina;52.404765032913964;16.979073018243305
Poznań - Ptyś;52.40618859675308;16.972834361193716
Poznań - Strzeszyn;52.460022902312744;16.866295227950207
Poznań Antoninek;52.40944444;17.028055555
Poznań Brama Warszawska;52.409;16.9636
Poznań Dębiec;52.36952777;16.901466666
Poznań Dębina;52.37279448697917;16.910281095688937
Poznań Franowo;52.37444444;16.989166666
Poznań Franowo Wąskotorowy;52.385;17.025
Poznań Garbary;52.41637483952729;16.93740493103931
Poznań Górczyn;52.38005044121374;16.880990916281778
Poznań Główny;52.40175635541779;16.912246604312866
Poznań Główny Towarowy;52.39194444;16.910555555
Poznań Jeżyce;52.41;16.9097
Poznań Junikowo;52.37793602047923;16.827118940376895
Poznań Karolin;52.438098277930834;16.981338183242006
Poznań Kobylepole Wąskotorowy;52.39;17.0058
Poznań Krzesiny;52.34184946069518;16.975370802701946
Poznań Malta;52.396;16.9725
Poznań Piątkowo;52.4648;16.8785
Poznań Plewiska;52.376000000000005;16.8019
Poznań Podolany;52.446999999999996;16.8806
Poznań Starołęka;52.36654497456429;16.93335347381251
Poznań Strzeszyn;52.4;16.8625
Poznań Szczepankowo Wąskotorowe;52.371;17.0139
Poznań Wola;52.43351388;16.850436111
Poznań Wschód;52.41828707190651;16.971912916019473
Połajewo (przystanek kolejowy);52.821999999999996;16.7258
Połaniec;50.438;21.3083
Połażejewo (stacja kolejowa);52.246;17.3753
Połczyn Zdrój;53.771;16.0994
Połowite (przystanek kolejowy);53.91;19.6075
Poźrzadło Dwór;53.338;15.6419
Pożóg;51.397158799123936;22.05378353290765
Prabuty;53.75809474149877;19.21039991010306
Prabuty Góry;52.806381714566754;21.56983873549998
Praszka;51.055;18.44
Praszka Wąskotorowa;51.062;18.4515
Praszka Zawisna;51.972;19.2658
Prawy Brzeg Wisły;54.3323740719449;18.94886669747205
Prażmów (przystanek kolejowy);51.963;20.9794
Prełuki (przystanek kolejowy);49.33446;22.101967
Prioma;53.250333833690384;20.06192150447404
Proboszczewice Płockie;52.657619972198646;19.71488025030265
Prochowice Śląskie;50.397;16.5144
Procyń;52.566;18.0206
Prokowo (przystanek kolejowy);54.358999999999995;18.1567
Promno ;52.47168289709981;17.214779730617668
Prostki;53.695139433002645;22.43165451060596
Prostynia;53.30519919750973;15.773907214994756
Prostyń;52.65990534766424;21.962284152635576
Proszowice;50.18899999999999;20.2969
Proszówka;51.00840252037716;15.42229526472025
Pruchna;49.87878762833474;18.688288742143623
Prudnik D.K.;50.329160432924134;17.577663441412508
Prusewo (przystanek kolejowy);54.756;17.9875
Prusice;51.373999999999995;16.9681
Prusice Wschód;51.367;16.9711
Prusinowo Wałeckie;53.18600000000001;16.3394
Pruszcz Gdański;54.25847875858218;18.646961475426266
Pruszcz Pomorski;53.33469476872283;18.199480604377417
Pruszcz-Bagienica;53.4425104903061;17.831534176530443
Pruszków;52.168190245678844;20.79863323102336
Pruszków WKD;52.161613998503896;20.81659012594445
Prynowo (stacja kolejowa);54.24100000000001;21.6775
Przasnysz;53.01;20.9025
Przasnysz Miasto;53.011;20.8892
Przebędowo (przystanek kolejowy);54.608000000000004;17.4689
Przebędowo Lęborskie;54.726000000000006;17.8178
Przechlewo;53.799;17.2669
Przeciszów;50.013458977981;19.368996212729034
Przecza (przystanek kolejowy);50.73278;17.6678
Przecław Tuszyma;50.188;21.5033
Przedkowice (stacja kolejowa);51.438;16.9828
Przedmoście Święte;51.1904925353838;16.664662573566662
Przegalina;54.31;18.9261
Przegalina Kolonia;54.316;18.9311
Przejęsław (przystanek kolejowy);51.368;15.4094
Przejście graniczne Braniewo-Mamonowo;54.38399999999999;19.84
Przejście graniczne Dorohusk-Jagodzin (kolejowe);51.166000000000004;23.8167
Przejście graniczne Głomno-Bagrationowsk;54.326;20.7692
Przejście graniczne Hrebenne-Rawa Ruska (kolejowe);50.283;23.5761
Przejście graniczne Krościenko-Chyrów;49.481;22.6989
Przejście graniczne Przemyśl-Mościska;49.783;22.7667
Przejście graniczne Siemianówka-Swisłocz;52.933;23.9167
Przejście graniczne Skandawa-Żeleznodorożnyj;54.272;21.2525
Przejście graniczne Terespol-Brześć;52.083;23.5667
Przejście graniczne Werchrata-Rawa Ruska;50.2;23.4667
Przejście graniczne Zubki Biłostockie-Bierestowica;53.099;23.8818
Przekolno (przystanek kolejowy);53.04600000000001;15.3789
Przelewice (przystanek kolejowy);53.034330000000004;16.103028
Przelewice Pyrzyckie;53.114;15.0889
Przemków Miasto;51.532;15.79
Przemków Odlewnia;51.53957;15.773878
Przemysław;53.73340870982314;15.577394481954773
Przemysław (przystanek kolejowy);53.733000000000004;15.5772
Przemyśl - Zasanie;49.79350357042957;22.773761815152184
Przemyśl Bakończyce;49.778;22.7949
Przemyśl Główny;49.783;22.7767
Przemyśl Zasanie;49.793;22.7737
Przepompownia;52.44221999999999;20.701611
Przeradz;53.765;16.5486
Przerzeczyn Zdrój;50.68899999999999;16.8217
Przetycz (stacja kolejowa);52.748999999999995;21.5408
Przeworno;50.69141;17.177792
Przeworsk;50.067;22.5022
Przeworsk Gorliczyna;50.08141;22.503906
Przeworsk Towarowy;50.067240000000005;22.5289
Przeworsk Wąskotorowy;50.066;22.5033
Przewóz;51.483000000000004;14.9575
Przewłoka (przystanek kolejowy);54.586000000000006;16.9083
Przezchlebie;50.36;18.6821
Przełęk;50.41597350612803;17.340739133422097
Przeździęk Wielki (przystanek kolejowy);53.373999999999995;20.8417
Przybiernowo (przystanek kolejowy);53.926;15.2928
